name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,prob_home_pinacle,prob_draw_pinacle,prob_away_pinacle,prob_btts_pinacle,prob_no_btts_pinacle,prob_over_pinnacle_2,prob_under_pinnacle_2,prob_over_pinnacle_2_25,prob_under_pinnacle_2_25,prob_over_pinnacle_2_5,prob_under_pinnacle_2_5,prob_bet365_home,prob_bet365_draw,prob_bet365_away,prob_btts_bet365_no,prob_btts_bet365_yes,prob_over_bet365_2_0,prob_under_bet365_2_0,"prob_over_bet365_2_0, 2_5","prob_under_bet365_2_0, 2_5",prob_over_bet365_2_5,prob_under_bet365_2_5,Temporada
Seoul vs Daegu,2025-03-29 05:00:00,Seoul won after full-time.,K League 1,Seoul,Daegu,3.0,2.0,4.0,5.0,8.0,4.0,4.0,2.0,22.0,8.0,110.0,105.0,62.0,40.0,49.0,51.0,2.0,0.0,11.0,4.0,11.0,4.0,3.0,1.0,2.0,6.0,12.0,6.0,8.0,10.0,2.0,5.0,2.0,3.0,1.84,3.65,4.58,1.93,1.91,,,1.83,2.06,,,1.8,3.6,4.33,1.83,1.83,,,1.8,2.05,2.05,1.8,0.54,0.27,0.22,0.52,0.52,,,0.55,0.49,,,0.56,0.28,0.23,0.55,0.55,,,0.56,0.49,0.49,0.56,2025
Pohang Steelers vs Ulsan HD,2025-03-29 07:30:00,Pohang Steelers won after full-time.,K League 1,Pohang Steelers,Ulsan HD,1.0,0.0,10.0,2.0,5.0,4.0,4.0,4.0,13.0,9.0,110.0,142.0,79.0,86.0,36.0,64.0,,,7.0,4.0,6.0,5.0,3.0,2.0,7.0,7.0,6.0,5.0,11.0,17.0,1.0,3.0,1.0,0.0,3.82,3.29,2.14,1.97,1.88,,,,,2.02,1.85,3.3,3.25,2.0,1.83,1.83,,,1.85,2.0,2.05,1.8,0.26,0.3,0.47,0.53,0.51,,,,,0.5,0.54,0.3,0.31,0.5,0.55,0.55,,,0.54,0.5,0.49,0.56,2025
Daejeon Citizen vs Gwangju,2025-03-29 07:30:00,Game ended in draw.,K League 1,Daejeon Citizen,Gwangju,1.0,1.0,1.0,7.0,6.0,6.0,2.0,2.0,8.0,9.0,135.0,104.0,74.0,48.0,60.0,40.0,,,5.0,6.0,3.0,3.0,0.0,2.0,3.0,4.0,6.0,4.0,11.0,12.0,1.0,3.0,2.0,3.0,2.45,3.04,3.38,1.88,1.97,,,2.01,1.86,,,2.25,2.87,3.2,1.8,1.9,,,2.05,1.8,,,0.41,0.33,0.3,0.51,0.53,,,0.5,0.54,,,0.44,0.35,0.31,0.56,0.53,,,0.49,0.56,,,2025
Jeju United vs Suwon,2025-03-30 05:00:00,Jeju United won after full-time.,K League 1,Jeju United,Suwon,1.0,0.0,11.0,12.0,4.0,6.0,4.0,6.0,10.0,9.0,120.0,145.0,64.0,89.0,45.0,55.0,,,6.0,3.0,4.0,6.0,2.0,1.0,8.0,6.0,8.0,5.0,16.0,11.0,0.0,3.0,2.0,3.0,2.36,3.28,3.28,2.04,1.83,,,1.83,2.07,2.04,1.8,2.25,3.3,3.1,1.83,1.83,,,1.82,2.02,2.05,1.8,0.42,0.3,0.3,0.55,0.49,,,0.55,0.48,0.49,0.56,0.44,0.3,0.32,0.55,0.55,,,0.55,0.5,0.49,0.56,2025
Gimcheon Sangmu vs Gangwon,2025-03-30 07:30:00,Sangju Sangmu won after full-time.,K League 1,Gimcheon Sangmu,Gangwon,1.0,0.0,4.0,8.0,4.0,5.0,5.0,4.0,16.0,9.0,131.0,118.0,81.0,67.0,44.0,56.0,,,8.0,6.0,8.0,3.0,1.0,1.0,5.0,8.0,13.0,4.0,17.0,11.0,2.0,6.0,1.0,0.0,1.9,3.39,4.64,1.89,1.95,,,1.9,1.98,,,1.85,3.5,4.1,1.72,2.0,,,1.9,1.95,,,0.53,0.29,0.22,0.51,0.53,,,0.53,0.51,,,0.54,0.29,0.24,0.58,0.5,,,0.53,0.51,,,2025
Anyang vs Jeonbuk Motors,2025-03-30 07:30:00,Jeonbuk Motors won after full-time.,K League 1,Anyang,Jeonbuk Motors,0.0,1.0,9.0,10.0,7.0,5.0,8.0,1.0,12.0,12.0,145.0,87.0,88.0,62.0,58.0,42.0,0.0,1.0,5.0,8.0,7.0,4.0,2.0,0.0,8.0,11.0,7.0,4.0,10.0,14.0,1.0,1.0,0.0,3.0,3.45,3.3,2.27,1.94,1.91,,,1.93,1.95,2.05,1.8,3.3,3.3,2.15,1.83,1.83,,,1.92,1.92,,,0.29,0.3,0.44,0.52,0.52,,,0.52,0.51,0.49,0.56,0.3,0.3,0.47,0.55,0.55,,,0.52,0.52,,,2025
Ulsan HD vs Daejeon Citizen,2025-04-01 10:30:00,Daejeon Citizen won after full-time.,K League 1,Ulsan HD,Daejeon Citizen,2.0,3.0,4.0,1.0,5.0,0.0,9.0,2.0,21.0,6.0,125.0,86.0,65.0,25.0,63.0,37.0,0.0,1.0,12.0,3.0,9.0,3.0,2.0,0.0,5.0,12.0,12.0,6.0,11.0,14.0,1.0,1.0,1.0,4.0,1.92,3.51,4.31,1.93,1.92,,,1.84,2.06,2.07,1.82,1.9,3.5,4.1,1.83,1.83,,,1.82,2.02,2.05,1.8,0.52,0.28,0.23,0.52,0.52,,,0.54,0.49,0.48,0.55,0.53,0.29,0.24,0.55,0.55,,,0.55,0.5,0.49,0.56,2025
Ulsan HD vs Seoul,2025-04-05 05:00:00,Game ended in draw.,K League 1,Ulsan HD,Seoul,,,4.0,3.0,2.0,6.0,6.0,6.0,10.0,13.0,132.0,93.0,86.0,58.0,63.0,37.0,,,6.0,8.0,4.0,5.0,2.0,2.0,7.0,12.0,9.0,7.0,7.0,17.0,2.0,2.0,2.0,1.0,2.44,3.31,3.11,1.95,1.9,,,1.95,1.93,,,2.35,3.3,3.0,1.83,1.83,,,1.97,1.87,1.95,1.9,0.41,0.3,0.32,0.53,0.51,,,0.51,0.52,,,0.43,0.3,0.33,0.55,0.55,,,0.51,0.53,0.51,0.53,2025
Gimcheon Sangmu vs Daegu,2025-04-05 07:30:00,Sangju Sangmu won after full-time.,K League 1,Gimcheon Sangmu,Daegu,2.0,0.0,2.0,7.0,6.0,3.0,6.0,3.0,14.0,10.0,121.0,152.0,61.0,79.0,46.0,54.0,,,10.0,7.0,4.0,3.0,1.0,6.0,6.0,7.0,11.0,6.0,13.0,9.0,4.0,3.0,1.0,1.0,1.78,4.12,4.29,2.44,1.59,,,,,1.85,2.04,1.75,3.9,4.2,2.2,1.61,,,,,1.82,2.02,0.56,0.24,0.23,0.63,0.41,,,,,0.54,0.49,0.57,0.26,0.24,0.45,0.62,,,,,0.55,0.5,2025
Daejeon Citizen vs Jeonbuk Motors,2025-04-05 07:30:00,Jeonbuk Motors won after full-time.,K League 1,Daejeon Citizen,Jeonbuk Motors,0.0,2.0,1.0,5.0,5.0,4.0,2.0,3.0,8.0,11.0,152.0,89.0,88.0,65.0,59.0,41.0,,,5.0,8.0,3.0,3.0,3.0,1.0,4.0,6.0,4.0,5.0,9.0,15.0,2.0,2.0,0.0,2.0,3.06,3.15,2.57,1.87,1.98,,,2.07,1.83,1.93,1.95,2.9,3.1,2.5,1.8,1.9,,,2.05,1.8,1.95,1.9,0.33,0.32,0.39,0.51,0.53,,,0.48,0.55,0.52,0.51,0.34,0.32,0.4,0.56,0.53,,,0.49,0.56,0.51,0.53,2025
Suwon vs Pohang Steelers,2025-04-05 10:00:00,Game ended in draw.,K League 1,Suwon,Pohang Steelers,1.0,1.0,12.0,6.0,1.0,8.0,9.0,7.0,17.0,16.0,96.0,128.0,56.0,81.0,39.0,61.0,,,11.0,8.0,6.0,8.0,3.0,3.0,16.0,10.0,15.0,9.0,14.0,10.0,1.0,6.0,1.0,2.0,3.14,3.2,2.49,1.92,1.93,,,2.0,1.89,2.0,1.88,3.2,3.0,2.45,1.83,1.83,,,1.97,1.87,1.97,1.87,0.32,0.31,0.4,0.52,0.52,,,0.5,0.53,0.5,0.53,0.31,0.33,0.41,0.55,0.55,,,0.51,0.53,0.51,0.53,2025
Anyang vs Gangwon,2025-04-06 07:30:00,Anyang won after full-time.,K League 1,Anyang,Gangwon,2.0,0.0,11.0,8.0,5.0,6.0,6.0,5.0,16.0,10.0,88.0,104.0,46.0,59.0,43.0,57.0,,,9.0,8.0,7.0,2.0,,,7.0,10.0,11.0,8.0,10.0,14.0,3.0,4.0,1.0,1.0,3.4,3.04,2.44,1.79,2.08,1.79,2.12,2.12,1.79,,,3.3,3.1,2.3,1.72,2.0,1.77,2.1,2.1,1.77,,,0.29,0.33,0.41,0.48,0.56,0.56,0.47,0.47,0.56,,,0.3,0.32,0.43,0.58,0.5,0.56,0.48,0.48,0.56,,,2025
Gwangju vs Jeju United,2025-04-06 07:30:00,Gwangju won after full-time.,K League 1,Gwangju,Jeju United,1.0,0.0,7.0,10.0,7.0,1.0,5.0,1.0,11.0,5.0,149.0,85.0,132.0,48.0,55.0,45.0,,,9.0,2.0,2.0,3.0,,,4.0,7.0,8.0,3.0,12.0,19.0,2.0,5.0,1.0,2.0,2.17,3.19,3.85,1.81,2.05,,,2.09,1.81,,,2.1,3.2,3.7,1.72,2.0,,,2.05,1.8,,,0.46,0.31,0.26,0.49,0.55,,,0.48,0.55,,,0.48,0.31,0.27,0.58,0.5,,,0.49,0.56,,,2025
Gwangju vs Daegu,2025-04-09 10:30:00,Gwangju won after full-time.,K League 1,Gwangju,Daegu,2.0,1.0,6.0,9.0,4.0,5.0,1.0,8.0,6.0,13.0,101.0,123.0,62.0,93.0,50.0,50.0,,,6.0,5.0,0.0,8.0,1.0,0.0,9.0,3.0,6.0,9.0,12.0,10.0,2.0,2.0,3.0,2.0,1.78,3.71,4.93,1.92,1.93,,,1.82,2.08,2.07,1.83,1.75,3.6,4.75,1.8,1.9,,,1.8,2.05,2.0,1.85,0.56,0.27,0.2,0.52,0.52,,,0.55,0.48,0.48,0.55,0.57,0.28,0.21,0.56,0.53,,,0.56,0.49,0.5,0.54,2025
Suwon vs Gimcheon Sangmu,2025-04-12 05:00:00,Suwon won after full-time.,K League 1,Suwon,Gimcheon Sangmu,3.0,2.0,12.0,2.0,4.0,7.0,8.0,6.0,14.0,16.0,117.0,126.0,61.0,85.0,52.0,48.0,,,10.0,9.0,4.0,7.0,3.0,3.0,10.0,6.0,10.0,8.0,6.0,8.0,4.0,3.0,1.0,1.0,3.53,3.53,2.14,2.15,1.75,,,,,1.98,1.9,3.5,3.4,2.1,2.0,1.72,,,,,1.92,1.92,0.28,0.28,0.47,0.57,0.47,,,,,0.51,0.53,0.29,0.29,0.48,0.5,0.58,,,,,0.52,0.52,2025
Seoul vs Daejeon Citizen,2025-04-12 07:30:00,Game ended in draw.,K League 1,Seoul,Daejeon Citizen,2.0,2.0,4.0,1.0,6.0,1.0,7.0,1.0,20.0,8.0,102.0,97.0,66.0,58.0,47.0,53.0,0.0,1.0,13.0,5.0,7.0,3.0,4.0,3.0,5.0,11.0,15.0,4.0,9.0,16.0,2.0,5.0,1.0,0.0,1.81,3.59,4.92,1.83,2.04,,,1.91,1.97,2.03,1.84,1.8,3.4,4.75,1.72,2.0,,,1.87,1.97,2.05,1.8,0.55,0.28,0.2,0.49,0.55,,,0.52,0.51,0.49,0.54,0.56,0.29,0.21,0.58,0.5,,,0.53,0.51,0.49,0.56,2025
Pohang Steelers vs Anyang,2025-04-12 07:30:00,Pohang Steelers won after full-time.,K League 1,Pohang Steelers,Anyang,2.0,1.0,8.0,7.0,1.0,2.0,5.0,2.0,16.0,11.0,117.0,79.0,62.0,46.0,54.0,46.0,1.0,1.0,8.0,8.0,8.0,3.0,1.0,4.0,5.0,10.0,10.0,5.0,13.0,16.0,1.0,3.0,2.0,5.0,2.01,3.49,3.98,2.04,1.83,,,1.81,2.09,2.05,1.84,1.95,3.5,3.9,1.9,1.8,,,1.85,2.0,1.97,1.87,0.5,0.29,0.25,0.55,0.49,,,0.55,0.48,0.49,0.54,0.51,0.29,0.26,0.53,0.56,,,0.54,0.5,0.51,0.53,2025
Gangwon vs Gwangju,2025-04-13 05:00:00,Gangwon won after full-time.,K League 1,Gangwon,Gwangju,1.0,0.0,12.0,3.0,5.0,5.0,3.0,1.0,12.0,5.0,86.0,129.0,44.0,71.0,32.0,68.0,,,10.0,3.0,2.0,2.0,1.0,2.0,4.0,8.0,8.0,5.0,20.0,9.0,4.0,4.0,6.0,3.0,3.87,3.04,2.24,1.69,2.23,2.09,1.81,,,,,3.2,2.9,2.25,1.57,2.25,2.05,1.8,,,,,0.26,0.33,0.45,0.45,0.59,0.48,0.55,,,,,0.31,0.34,0.44,0.64,0.44,0.49,0.56,,,,,2025
Jeonbuk Motors vs Jeju United,2025-04-13 07:30:00,Game ended in draw.,K League 1,Jeonbuk Motors,Jeju United,1.0,1.0,6.0,10.0,4.0,4.0,8.0,5.0,12.0,17.0,134.0,121.0,81.0,71.0,47.0,53.0,,,12.0,11.0,0.0,6.0,2.0,2.0,8.0,6.0,10.0,8.0,9.0,15.0,3.0,1.0,1.0,2.0,1.79,3.58,5.06,1.82,2.04,,,1.91,1.97,2.08,1.82,1.75,3.3,4.75,1.8,1.9,,,1.9,1.95,2.05,1.8,0.56,0.28,0.2,0.49,0.55,,,0.52,0.51,0.48,0.55,0.57,0.3,0.21,0.56,0.53,,,0.53,0.51,0.49,0.56,2025
Daegu vs Ulsan HD,2025-04-13 07:30:00,Ulsan HD won after full-time.,K League 1,Daegu,Ulsan HD,0.0,1.0,9.0,7.0,5.0,9.0,6.0,4.0,15.0,14.0,86.0,121.0,64.0,105.0,34.0,66.0,,,6.0,9.0,9.0,5.0,1.0,2.0,13.0,9.0,7.0,7.0,11.0,9.0,3.0,3.0,,,4.34,3.71,1.87,2.08,1.79,,,,,1.9,1.98,4.1,3.5,1.8,2.0,1.72,,,,,1.9,1.95,0.23,0.27,0.53,0.56,0.48,,,,,0.53,0.51,0.24,0.29,0.56,0.5,0.58,,,,,0.53,0.51,2025
Ulsan HD vs Gangwon,2025-04-19 05:00:00,Gangwon won after full-time.,K League 1,Ulsan HD,Gangwon,1.0,2.0,3.0,8.0,9.0,0.0,7.0,2.0,17.0,6.0,155.0,74.0,104.0,50.0,72.0,28.0,1.0,0.0,11.0,5.0,6.0,1.0,2.0,2.0,4.0,12.0,9.0,6.0,12.0,15.0,2.0,2.0,1.0,3.0,1.76,3.65,5.17,1.84,2.02,,,1.95,1.93,,,1.9,3.4,4.33,1.72,2.0,,,1.92,1.92,,,0.57,0.27,0.19,0.5,0.54,,,0.51,0.52,,,0.53,0.29,0.23,0.58,0.5,,,0.52,0.52,,,2025
Gimcheon Sangmu vs Daejeon Citizen,2025-04-19 07:30:00,Daejeon Citizen won after full-time.,K League 1,Gimcheon Sangmu,Daejeon Citizen,0.0,2.0,2.0,1.0,4.0,5.0,5.0,5.0,12.0,10.0,97.0,122.0,59.0,82.0,49.0,51.0,0.0,1.0,7.0,7.0,5.0,3.0,1.0,4.0,7.0,8.0,11.0,8.0,11.0,9.0,0.0,5.0,0.0,1.0,2.07,3.49,3.77,2.07,1.8,,,1.8,2.05,1.95,1.93,2.05,3.2,3.8,2.0,1.72,,,,,1.95,1.9,0.48,0.29,0.27,0.56,0.48,,,0.56,0.49,0.51,0.52,0.49,0.31,0.26,0.5,0.58,,,,,0.51,0.53,2025
Anyang vs Suwon,2025-04-19 07:30:00,Anyang won after full-time.,K League 1,Anyang,Suwon,3.0,1.0,9.0,11.0,3.0,8.0,3.0,4.0,13.0,14.0,91.0,91.0,59.0,53.0,48.0,52.0,,,5.0,10.0,8.0,4.0,3.0,0.0,7.0,11.0,9.0,9.0,8.0,9.0,5.0,4.0,2.0,0.0,2.54,3.4,2.9,2.05,1.81,,,1.9,1.98,2.08,1.81,2.45,3.3,2.8,1.9,1.8,,,1.8,2.05,2.05,1.8,0.39,0.29,0.34,0.55,0.49,,,0.53,0.51,0.48,0.55,0.41,0.3,0.36,0.53,0.56,,,0.56,0.49,0.49,0.56,2025
Seoul vs Gwangju,2025-04-19 10:00:00,Gwangju won after full-time.,K League 1,Seoul,Gwangju,1.0,2.0,5.0,4.0,6.0,3.0,16.0,2.0,30.0,6.0,114.0,108.0,89.0,45.0,54.0,46.0,,,17.0,2.0,13.0,4.0,1.0,2.0,3.0,13.0,13.0,6.0,9.0,12.0,1.0,2.0,1.0,7.0,2.1,3.15,4.16,1.68,2.25,1.97,1.91,2.1,1.8,,,2.1,3.1,4.0,1.61,2.2,1.92,1.92,2.1,1.77,,,0.48,0.32,0.24,0.44,0.6,0.51,0.52,0.48,0.56,,,0.48,0.32,0.25,0.62,0.45,0.52,0.52,0.48,0.56,,,2025
Jeju United vs Pohang Steelers,2025-04-20 07:30:00,Jeju United won after full-time.,K League 1,Jeju United,Pohang Steelers,2.0,0.0,10.0,9.0,8.0,7.0,7.0,2.0,14.0,15.0,70.0,74.0,72.0,60.0,45.0,55.0,,,8.0,7.0,6.0,8.0,0.0,2.0,6.0,11.0,9.0,5.0,15.0,11.0,4.0,1.0,4.0,0.0,2.67,3.24,2.86,2.08,1.79,,,1.84,2.06,,,2.7,3.2,2.62,1.9,1.8,,,1.82,2.02,,,0.37,0.31,0.35,0.56,0.48,,,0.54,0.49,,,0.37,0.31,0.38,0.53,0.56,,,0.55,0.5,,,2025
Jeonbuk Motors vs Daegu,2025-04-20 07:30:00,Jeonbuk Motors won after full-time.,K League 1,Jeonbuk Motors,Daegu,3.0,1.0,7.0,11.0,5.0,3.0,5.0,5.0,18.0,13.0,103.0,110.0,71.0,81.0,51.0,49.0,,,15.0,7.0,3.0,6.0,2.0,1.0,7.0,11.0,12.0,8.0,13.0,15.0,4.0,3.0,2.0,0.0,1.79,3.77,4.74,2.02,1.84,,,,,1.94,1.94,1.75,3.75,4.5,1.9,1.8,,,,,1.92,1.92,0.56,0.27,0.21,0.54,0.5,,,,,0.52,0.52,0.57,0.27,0.22,0.53,0.56,,,,,0.52,0.52,2025
Anyang vs Ulsan HD,2025-04-23 10:30:00,Ulsan HD won after full-time.,K League 1,Anyang,Ulsan HD,0.0,1.0,8.0,5.0,6.0,5.0,11.0,10.0,15.0,15.0,116.0,102.0,74.0,65.0,50.0,50.0,0.0,1.0,7.0,13.0,8.0,2.0,1.0,1.0,8.0,7.0,9.0,12.0,9.0,11.0,5.0,3.0,4.0,2.0,3.95,3.5,2.02,1.94,1.91,,,1.86,2.02,2.08,1.81,3.9,3.4,2.0,1.83,1.83,,,1.85,2.0,2.05,1.8,0.25,0.29,0.5,0.52,0.52,,,0.54,0.5,0.48,0.55,0.26,0.29,0.5,0.55,0.55,,,0.54,0.5,0.49,0.56,2025
Suwon vs Jeonbuk Motors,2025-04-26 05:00:00,Jeonbuk Motors won after full-time.,K League 1,Suwon,Jeonbuk Motors,1.0,2.0,11.0,4.0,2.0,5.0,5.0,5.0,13.0,10.0,150.0,99.0,85.0,67.0,56.0,44.0,,,6.0,8.0,7.0,2.0,3.0,2.0,4.0,8.0,7.0,6.0,12.0,17.0,1.0,1.0,2.0,2.0,4.01,3.34,2.06,2.03,1.83,,,1.81,2.08,2.03,1.86,3.5,3.3,2.15,1.83,1.83,,,1.85,2.0,2.02,1.82,0.25,0.3,0.49,0.55,0.49,,,0.55,0.48,0.49,0.54,0.29,0.3,0.47,0.55,0.55,,,0.54,0.5,0.5,0.55,2025
Anyang vs Jeju United,2025-04-26 07:30:00,Anyang won after full-time.,K League 1,Anyang,Jeju United,2.0,1.0,8.0,10.0,6.0,6.0,5.0,4.0,11.0,16.0,93.0,151.0,63.0,91.0,33.0,67.0,,,6.0,11.0,5.0,5.0,1.0,1.0,9.0,4.0,8.0,10.0,10.0,9.0,5.0,2.0,2.0,1.0,3.09,3.14,2.56,1.97,1.88,,,1.96,1.92,,,2.87,3.25,2.45,1.83,1.83,,,1.92,1.92,,,0.32,0.32,0.39,0.53,0.51,,,0.51,0.52,,,0.35,0.31,0.41,0.55,0.55,,,0.52,0.52,,,2025
Pohang Steelers vs Seoul,2025-04-27 05:00:00,Pohang Steelers won after full-time.,K League 1,Pohang Steelers,Seoul,1.0,0.0,7.0,8.0,3.0,10.0,2.0,8.0,8.0,19.0,110.0,98.0,66.0,87.0,37.0,63.0,,,4.0,10.0,4.0,9.0,2.0,2.0,7.0,2.0,6.0,13.0,17.0,12.0,5.0,2.0,2.0,3.0,3.38,3.27,2.32,1.92,1.93,,,1.94,1.94,,,3.2,3.25,2.25,1.83,1.83,,,1.95,1.9,,,0.3,0.31,0.43,0.52,0.52,,,0.52,0.52,,,0.31,0.31,0.44,0.55,0.55,,,0.51,0.53,,,2025
Gimcheon Sangmu vs Ulsan HD,2025-04-27 07:30:00,Gimcheon Sangmu won after full-time.,K League 1,Gimcheon Sangmu,Ulsan HD,2.0,0.0,6.0,3.0,7.0,4.0,5.0,7.0,17.0,15.0,78.0,107.0,60.0,72.0,32.0,68.0,,,14.0,10.0,3.0,5.0,2.0,3.0,12.0,8.0,11.0,14.0,11.0,8.0,6.0,5.0,0.0,2.0,2.5,3.3,3.03,2.24,1.69,,,,,1.92,1.96,2.6,3.3,2.7,2.1,1.66,,,,,1.92,1.92,0.4,0.3,0.33,0.59,0.45,,,,,0.52,0.51,0.38,0.3,0.37,0.48,0.6,,,,,0.52,0.52,2025
Daejeon Citizen vs Gangwon,2025-04-27 07:30:00,Daejeon Citizen won after full-time.,K League 1,Daejeon Citizen,Gangwon,1.0,0.0,1.0,8.0,4.0,3.0,5.0,0.0,9.0,1.0,125.0,84.0,89.0,43.0,65.0,35.0,,,7.0,1.0,2.0,0.0,0.0,1.0,0.0,10.0,8.0,1.0,12.0,16.0,0.0,2.0,0.0,3.0,2.35,3.09,3.53,1.79,2.08,1.82,2.08,2.08,1.82,,,2.25,3.1,3.5,1.72,2.0,1.8,2.05,2.05,1.8,,,0.43,0.32,0.28,0.48,0.56,0.55,0.48,0.48,0.55,,,0.44,0.32,0.29,0.58,0.5,0.56,0.49,0.49,0.56,,,2025
Ulsan HD vs Gwangju,2025-05-02 10:30:00,Ulsan HD won after full-time.,K League 1,Ulsan HD,Gwangju,3.0,0.0,4.0,5.0,4.0,2.0,1.0,3.0,12.0,7.0,98.0,58.0,80.0,40.0,67.0,33.0,,,8.0,2.0,4.0,5.0,1.0,1.0,6.0,6.0,11.0,5.0,8.0,11.0,2.0,7.0,1.0,3.0,1.76,3.63,5.23,1.79,2.08,,,1.93,1.95,2.05,1.84,1.7,3.6,5.0,1.66,2.1,,,1.92,1.92,2.02,1.82,0.57,0.28,0.19,0.48,0.56,,,0.52,0.51,0.49,0.54,0.59,0.28,0.2,0.6,0.48,,,0.52,0.52,0.5,0.55,2025
Pohang Steelers vs Gimcheon Sangmu,2025-05-02 10:30:00,Gimcheon Sangmu won after full-time.,K League 1,Pohang Steelers,Gimcheon Sangmu,1.0,2.0,7.0,3.0,5.0,4.0,6.0,5.0,10.0,12.0,82.0,89.0,81.0,71.0,61.0,39.0,,,5.0,8.0,5.0,4.0,2.0,1.0,9.0,7.0,8.0,10.0,13.0,19.0,3.0,3.0,1.0,2.0,3.33,3.52,2.23,2.3,1.66,,,,,1.86,2.03,3.2,3.6,2.15,2.1,1.66,,,,,1.82,2.02,0.3,0.28,0.45,0.6,0.43,,,,,0.54,0.49,0.31,0.28,0.47,0.48,0.6,,,,,0.55,0.5,2025
Daejeon Citizen vs Anyang,2025-05-03 07:30:00,Daejeon Citizen won after full-time.,K League 1,Daejeon Citizen,Anyang,2.0,1.0,1.0,6.0,4.0,3.0,2.0,8.0,10.0,20.0,132.0,146.0,72.0,87.0,48.0,52.0,,,7.0,8.0,3.0,12.0,2.0,2.0,13.0,4.0,8.0,15.0,7.0,4.0,7.0,3.0,3.0,2.0,2.18,3.24,3.75,1.94,1.91,,,1.92,1.96,,,2.1,3.3,3.4,1.83,1.83,,,1.92,1.92,,,0.46,0.31,0.27,0.52,0.52,,,0.52,0.51,,,0.48,0.3,0.29,0.55,0.55,,,0.52,0.52,,,2025
Daegu vs Jeju United,2025-05-03 07:30:00,Daegu won after full-time.,K League 1,Daegu,Jeju United,3.0,1.0,11.0,10.0,2.0,6.0,8.0,7.0,15.0,15.0,76.0,113.0,40.0,74.0,32.0,68.0,,,8.0,11.0,7.0,4.0,1.0,6.0,10.0,6.0,12.0,11.0,9.0,8.0,2.0,2.0,2.0,2.0,2.94,3.48,2.47,2.22,1.7,,,,,1.9,1.98,2.87,3.4,2.4,2.1,1.66,,,,,1.92,1.92,0.34,0.29,0.4,0.59,0.45,,,,,0.53,0.51,0.35,0.29,0.42,0.48,0.6,,,,,0.52,0.52,2025
Seoul vs Jeonbuk Motors,2025-05-03 10:00:00,Jeonbuk Motors won after full-time.,K League 1,Seoul,Jeonbuk Motors,0.0,1.0,8.0,4.0,10.0,3.0,12.0,2.0,22.0,5.0,151.0,96.0,106.0,42.0,61.0,39.0,,,8.0,5.0,14.0,0.0,,,3.0,15.0,16.0,3.0,11.0,13.0,2.0,8.0,1.0,3.0,2.42,3.16,3.29,1.81,2.06,1.81,2.09,2.07,1.83,,,2.3,3.2,3.1,1.72,2.0,1.8,2.05,2.02,1.82,,,0.41,0.32,0.3,0.49,0.55,0.55,0.48,0.48,0.55,,,0.43,0.31,0.32,0.58,0.5,0.56,0.49,0.5,0.55,,,2025
Gangwon vs Suwon,2025-05-03 10:00:00,Game ended in draw.,K League 1,Gangwon,Suwon,,,9.0,12.0,4.0,3.0,7.0,2.0,13.0,13.0,75.0,94.0,65.0,54.0,53.0,47.0,,,8.0,6.0,5.0,7.0,3.0,0.0,3.0,10.0,12.0,7.0,12.0,14.0,5.0,3.0,0.0,2.0,2.43,3.2,3.23,1.94,1.9,1.81,2.09,1.94,1.94,,,2.3,3.25,3.1,1.8,1.9,1.82,2.02,1.92,1.92,,,0.41,0.31,0.31,0.53,0.52,0.55,0.48,0.52,0.52,,,0.43,0.31,0.32,0.56,0.53,0.55,0.5,0.52,0.52,,,2025
Gwangju vs Gimcheon Sangmu,2025-05-05 07:30:00,Gwangju won after full-time.,K League 1,Gwangju,Gimcheon Sangmu,1.0,0.0,5.0,3.0,1.0,13.0,0.0,6.0,6.0,22.0,89.0,137.0,40.0,116.0,40.0,60.0,,,4.0,15.0,2.0,7.0,1.0,1.0,7.0,3.0,1.0,10.0,5.0,9.0,6.0,0.0,1.0,1.0,2.7,3.13,2.92,1.94,1.9,,,2.02,1.86,,,2.62,3.1,2.8,1.83,1.83,,,2.0,1.85,,,0.37,0.32,0.34,0.53,0.52,,,0.5,0.54,,,0.38,0.32,0.36,0.55,0.55,,,0.5,0.54,,,2025
