name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,prob_home_pinacle,prob_draw_pinacle,prob_away_pinacle,prob_btts_pinacle,prob_no_btts_pinacle,prob_over_pinnacle_2,prob_under_pinnacle_2,prob_over_pinnacle_2_25,prob_under_pinnacle_2_25,prob_over_pinnacle_2_5,prob_under_pinnacle_2_5,prob_bet365_home,prob_bet365_draw,prob_bet365_away,prob_btts_bet365_no,prob_btts_bet365_yes,prob_over_bet365_2_0,prob_under_bet365_2_0,"prob_over_bet365_2_0, 2_5","prob_under_bet365_2_0, 2_5",prob_over_bet365_2_5,prob_under_bet365_2_5,Temporada
Nantes vs Auxerre,2025-08-30 17:00:00,Nantes won after full-time.,France Ligue 1,Nantes,Auxerre,1.0,0.0,15.0,12.0,3.0,9.0,0.0,3.0,4.0,14.0,74.0,113.0,20.0,52.0,43.0,57.0,,,1.0,9.0,3.0,5.0,1.0,6.0,6.0,2.0,3.0,7.0,13.0,11.0,4.0,2.0,1.0,3.0,2.62,3.32,2.91,2.1,1.77,,,1.83,2.09,2.09,1.82,2.37,3.4,2.87,2.0,1.75,1.77,2.1,1.8,2.05,2.02,1.82,0.38,0.3,0.34,0.56,0.48,,,0.55,0.48,0.48,0.55,0.42,0.29,0.35,0.5,0.57,0.56,0.48,0.56,0.49,0.5,0.55,2025-2026
Toulouse vs Paris Saint Germain,2025-08-30 19:05:00,Paris Saint Germain won after full-time.,France Ligue 1,Toulouse,Paris Saint Germain,3.0,6.0,3.0,5.0,5.0,7.0,3.0,3.0,14.0,13.0,72.0,118.0,34.0,63.0,24.0,76.0,2.0,2.0,8.0,9.0,6.0,4.0,1.0,0.0,6.0,5.0,8.0,9.0,7.0,11.0,2.0,3.0,1.0,0.0,8.54,5.59,1.35,1.97,1.89,,,,,,,8.5,5.25,1.33,1.95,1.8,,,,,,,0.12,0.18,0.74,0.53,0.51,,,,,,,0.12,0.19,0.75,0.51,0.56,,,,,,,2025-2026
Angers SCO vs Rennes,2025-08-31 13:00:00,Game ended in draw.,France Ligue 1,Angers SCO,Rennes,1.0,1.0,10.0,14.0,1.0,7.0,3.0,4.0,10.0,15.0,69.0,130.0,31.0,49.0,37.0,63.0,,,6.0,8.0,4.0,6.0,4.0,0.0,6.0,4.0,10.0,9.0,9.0,11.0,6.0,6.0,2.0,2.0,4.57,3.77,1.83,2.0,1.86,,,1.9,2.01,2.01,1.9,4.5,3.5,1.8,1.95,1.8,,,1.85,2.0,1.97,1.87,0.22,0.27,0.55,0.54,0.5,,,0.53,0.5,0.5,0.53,0.22,0.29,0.56,0.51,0.56,,,0.54,0.5,0.51,0.53,2025-2026
Monaco vs Strasbourg,2025-08-31 15:15:00,Monaco won after full-time.,France Ligue 1,Monaco,Strasbourg,3.0,2.0,9.0,5.0,6.0,5.0,4.0,5.0,12.0,12.0,86.0,103.0,34.0,63.0,43.0,57.0,0.0,1.0,10.0,10.0,2.0,2.0,4.0,2.0,8.0,5.0,12.0,9.0,13.0,12.0,2.0,1.0,2.0,1.0,1.45,5.2,6.59,2.26,1.67,,,,,,,1.4,5.25,6.5,2.05,1.7,,,,,,,0.69,0.19,0.15,0.6,0.44,,,,,,,0.71,0.19,0.15,0.49,0.59,,,,,,,2025-2026
Le Havre vs Nice,2025-08-31 15:15:00,Le Havre won after full-time.,France Ligue 1,Le Havre,Nice,3.0,1.0,16.0,8.0,0.0,5.0,2.0,2.0,12.0,7.0,74.0,107.0,41.0,45.0,41.0,59.0,,,8.0,5.0,4.0,2.0,,,10.0,6.0,11.0,5.0,13.0,16.0,2.0,5.0,1.0,4.0,3.22,3.47,2.33,2.11,1.76,,,,,2.02,1.88,3.3,3.3,2.2,2.0,1.75,,,,,2.02,1.82,0.31,0.29,0.43,0.57,0.47,,,,,0.5,0.53,0.3,0.3,0.45,0.5,0.57,,,,,0.5,0.55,2025-2026
Paris vs Metz,2025-08-31 15:15:00,Paris won after full-time.,France Ligue 1,Paris,Metz,3.0,2.0,17.0,18.0,14.0,6.0,12.0,7.0,24.0,14.0,101.0,80.0,62.0,28.0,51.0,49.0,1.0,0.0,19.0,10.0,5.0,4.0,0.0,1.0,7.0,11.0,16.0,8.0,4.0,8.0,0.0,6.0,1.0,1.0,1.76,3.92,4.79,2.04,1.82,,,1.85,2.02,1.94,1.96,1.72,3.9,4.5,1.9,1.9,,,1.82,2.02,1.85,2.0,0.57,0.26,0.21,0.55,0.49,,,0.54,0.5,0.52,0.51,0.58,0.26,0.22,0.53,0.53,,,0.55,0.5,0.54,0.5,2025-2026
Olympique Lyonnais vs Olympique Marseille,2025-08-31 18:45:00,Olympique Lyonnais won after full-time.,France Ligue 1,Olympique Lyonnais,Olympique Marseille,1.0,0.0,3.0,9.0,9.0,4.0,7.0,1.0,18.0,5.0,99.0,74.0,56.0,17.0,58.0,42.0,,,11.0,3.0,6.0,2.0,1.0,1.0,1.0,8.0,6.0,3.0,16.0,11.0,2.0,4.0,2.0,2.0,2.99,3.48,2.43,2.39,1.6,,,,,,,2.9,3.5,2.35,2.25,1.57,,,,,,,0.33,0.29,0.41,0.62,0.42,,,,,,,0.34,0.29,0.43,0.44,0.64,,,,,,,2025-2026
Olympique Marseille vs Lorient,2025-09-12 18:45:00,Olympique Marseille won after full-time.,France Ligue 1,Olympique Marseille,Lorient,4.0,0.0,10.0,16.0,10.0,0.0,2.0,1.0,15.0,4.0,158.0,43.0,93.0,13.0,72.0,28.0,1.0,0.0,10.0,3.0,5.0,1.0,1.0,0.0,1.0,7.0,9.0,2.0,18.0,5.0,1.0,4.0,3.0,2.0,1.36,5.5,8.75,1.88,1.98,,,,,,,1.36,5.0,8.0,1.8,1.95,,,,,,,0.74,0.18,0.11,0.51,0.53,,,,,,,0.74,0.2,0.12,0.56,0.51,,,,,,,2025-2026
Nice vs Nantes,2025-09-13 15:00:00,Nice won after full-time.,France Ligue 1,Nice,Nantes,1.0,0.0,12.0,13.0,7.0,4.0,8.0,7.0,19.0,14.0,116.0,81.0,41.0,36.0,59.0,41.0,,,13.0,7.0,6.0,7.0,7.0,0.0,9.0,9.0,14.0,8.0,16.0,14.0,3.0,7.0,2.0,0.0,1.58,4.22,6.1,1.99,1.87,,,,,1.86,2.04,1.57,4.1,5.75,1.95,1.8,,,,,1.82,2.02,0.63,0.24,0.16,0.53,0.5,,,,,0.54,0.49,0.64,0.24,0.17,0.51,0.56,,,,,0.55,0.5,2025-2026
Auxerre vs Monaco,2025-09-13 19:05:00,Monaco won after full-time.,France Ligue 1,Auxerre,Monaco,1.0,2.0,14.0,4.0,5.0,8.0,4.0,6.0,9.0,13.0,92.0,116.0,30.0,70.0,33.0,67.0,,,4.0,12.0,5.0,1.0,0.0,1.0,6.0,6.0,5.0,7.0,12.0,19.0,1.0,2.0,3.0,6.0,5.25,4.65,1.59,2.57,1.53,,,,,,,5.0,4.5,1.57,2.37,1.53,,,,,,,0.19,0.22,0.63,0.65,0.39,,,,,,,0.2,0.22,0.64,0.42,0.65,,,,,,,2025-2026
