name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,prob_home_pinacle,prob_draw_pinacle,prob_away_pinacle,prob_btts_pinacle,prob_no_btts_pinacle,prob_over_pinnacle_2,prob_under_pinnacle_2,prob_over_pinnacle_2_25,prob_under_pinnacle_2_25,prob_over_pinnacle_2_5,prob_under_pinnacle_2_5,prob_bet365_home,prob_bet365_draw,prob_bet365_away,prob_btts_bet365_no,prob_btts_bet365_yes,prob_over_bet365_2_0,prob_under_bet365_2_0,"prob_over_bet365_2_0, 2_5","prob_under_bet365_2_0, 2_5",prob_over_bet365_2_5,prob_under_bet365_2_5,Temporada
Paços de Ferreira vs União de Leiria,2025-08-23 13:00:00,Game ended in draw.,Portugal LigaPro,Paços de Ferreira,União de Leiria,,,15.0,8.0,4.0,5.0,6.0,5.0,11.0,6.0,71.0,68.0,57.0,43.0,37.0,63.0,,,6.0,2.0,5.0,4.0,0.0,6.0,6.0,9.0,11.0,5.0,17.0,15.0,2.0,2.0,2.0,7.0,4.28,3.45,1.93,1.87,1.96,,,1.9,1.96,,,3.8,3.4,1.85,1.8,1.9,,,1.9,1.9,2.02,1.77,0.23,0.29,0.52,0.51,0.53,,,0.53,0.51,,,0.26,0.29,0.54,0.56,0.53,,,0.53,0.53,0.5,0.56,2025-2026
Torreense vs Academico Viseu,2025-08-23 14:30:00,Torreense won after full-time.,Portugal LigaPro,Torreense,Academico Viseu,2.0,1.0,6.0,13.0,6.0,4.0,6.0,4.0,15.0,12.0,87.0,70.0,44.0,45.0,56.0,44.0,,,8.0,10.0,7.0,2.0,5.0,0.0,6.0,8.0,10.0,6.0,10.0,14.0,2.0,2.0,2.0,2.0,2.27,3.17,3.54,1.81,2.02,,,2.09,1.8,2.02,1.81,2.15,3.1,3.25,1.72,2.0,1.77,2.02,2.05,1.75,2.02,1.77,0.44,0.32,0.28,0.5,0.55,,,0.48,0.56,0.5,0.55,0.47,0.32,0.31,0.58,0.5,0.56,0.5,0.49,0.57,0.5,0.56,2025-2026
Porto II vs Farense,2025-08-24 10:00:00,Farense won after full-time.,Portugal LigaPro,Porto II,Farense,0.0,2.0,18.0,16.0,6.0,7.0,6.0,6.0,12.0,15.0,97.0,73.0,60.0,50.0,61.0,39.0,,,7.0,9.0,5.0,6.0,0.0,3.0,9.0,6.0,6.0,10.0,22.0,20.0,4.0,2.0,5.0,4.0,3.46,3.46,2.17,2.04,1.79,,,,,2.02,1.85,3.1,3.4,2.1,1.83,1.83,,,1.9,1.9,2.0,1.8,0.29,0.29,0.46,0.56,0.49,,,,,0.5,0.54,0.32,0.29,0.48,0.55,0.55,,,0.53,0.53,0.5,0.56,2025-2026
UD Oliveirense vs Sporting CP II,2025-08-24 10:00:00,UD Oliveirense won after full-time.,Portugal LigaPro,UD Oliveirense,Sporting CP II,1.0,0.0,12.0,3.0,4.0,10.0,4.0,8.0,10.0,14.0,102.0,133.0,47.0,95.0,38.0,62.0,,,6.0,5.0,4.0,9.0,0.0,3.0,14.0,5.0,8.0,8.0,14.0,14.0,0.0,4.0,1.0,1.0,3.15,3.28,2.4,2.08,1.75,,,,,2.03,1.84,3.0,3.5,2.2,1.9,1.8,,,,,2.0,1.8,0.32,0.3,0.42,0.57,0.48,,,,,0.49,0.54,0.33,0.29,0.45,0.53,0.56,,,,,0.5,0.56,2025-2026
Leixões vs Penafiel,2025-08-24 13:00:00,Leixões won after full-time.,Portugal LigaPro,Leixões,Penafiel,3.0,2.0,6.0,14.0,5.0,6.0,2.0,7.0,13.0,14.0,79.0,81.0,42.0,55.0,54.0,46.0,0.0,1.0,9.0,10.0,4.0,4.0,1.0,2.0,10.0,6.0,8.0,13.0,15.0,19.0,3.0,3.0,4.0,4.0,1.74,3.64,5.19,1.83,2.0,,,1.86,2.01,2.06,1.81,1.61,3.7,4.75,1.72,2.0,,,1.77,2.02,2.02,1.77,0.57,0.27,0.19,0.5,0.55,,,0.54,0.5,0.49,0.55,0.62,0.27,0.21,0.58,0.5,,,0.56,0.5,0.5,0.56,2025-2026
Marítimo vs Feirense,2025-08-24 14:30:00,Marítimo won after full-time.,Portugal LigaPro,Marítimo,Feirense,1.0,0.0,11.0,5.0,2.0,5.0,3.0,8.0,6.0,11.0,77.0,65.0,46.0,54.0,61.0,39.0,,,5.0,5.0,1.0,6.0,0.0,4.0,10.0,9.0,6.0,12.0,13.0,19.0,3.0,2.0,5.0,4.0,2.07,3.18,4.11,1.86,1.96,,,2.0,1.86,,,1.95,3.2,3.75,1.72,2.0,,,2.0,1.8,,,0.48,0.31,0.24,0.51,0.54,,,0.5,0.54,,,0.51,0.31,0.27,0.58,0.5,,,0.5,0.56,,,2025-2026
Lusitania FC Lourosa vs Benfica II,2025-08-25 17:00:00,Game ended in draw.,Portugal LigaPro,Lusitania FC Lourosa,Benfica II,1.0,1.0,8.0,13.0,9.0,6.0,10.0,1.0,16.0,8.0,69.0,67.0,68.0,43.0,55.0,45.0,,,12.0,7.0,4.0,1.0,1.0,1.0,5.0,10.0,14.0,7.0,15.0,13.0,5.0,4.0,3.0,6.0,2.34,3.46,3.1,2.1,1.74,,,,,1.98,1.89,2.2,3.4,2.9,1.9,1.8,,,,,1.97,1.82,0.43,0.29,0.32,0.57,0.48,,,,,0.51,0.53,0.45,0.29,0.34,0.53,0.56,,,,,0.51,0.55,2025-2026
União de Leiria vs Torreense,2025-08-29 17:00:00,União de Leiria won after full-time.,Portugal LigaPro,União de Leiria,Torreense,1.0,0.0,9.0,3.0,2.0,12.0,4.0,6.0,9.0,14.0,65.0,99.0,29.0,93.0,42.0,58.0,,,4.0,7.0,5.0,7.0,1.0,3.0,11.0,4.0,8.0,10.0,11.0,13.0,2.0,4.0,4.0,4.0,2.39,3.2,3.25,1.96,1.87,,,2.0,1.87,,,2.35,3.2,3.1,1.72,2.0,1.75,2.05,1.95,1.85,,,0.42,0.31,0.31,0.53,0.51,,,0.5,0.53,,,0.43,0.31,0.32,0.58,0.5,0.57,0.49,0.51,0.54,,,2025-2026
Penafiel vs Chaves,2025-08-30 10:00:00,Chaves won after full-time.,Portugal LigaPro,Penafiel,Chaves,0.0,2.0,16.0,12.0,3.0,9.0,7.0,5.0,11.0,17.0,78.0,80.0,52.0,58.0,50.0,50.0,,,6.0,10.0,5.0,7.0,,,9.0,7.0,8.0,11.0,15.0,11.0,4.0,2.0,3.0,0.0,3.65,3.2,2.21,2.0,1.83,,,1.85,2.02,,,3.6,3.3,2.05,1.83,1.83,,,1.82,1.97,,,0.27,0.31,0.45,0.55,0.5,,,0.54,0.5,,,0.28,0.3,0.49,0.55,0.55,,,0.55,0.51,,,2025-2026
Felgueiras 1932 vs Lusitania FC Lourosa,2025-08-30 13:00:00,Felgueiras 1932 won after full-time.,Portugal LigaPro,Felgueiras 1932,Lusitania FC Lourosa,3.0,1.0,17.0,7.0,1.0,8.0,2.0,4.0,9.0,13.0,90.0,88.0,40.0,51.0,47.0,53.0,,,7.0,7.0,2.0,6.0,2.0,3.0,8.0,11.0,6.0,8.0,17.0,15.0,5.0,2.0,1.0,2.0,2.05,3.31,3.98,1.86,1.96,,,1.95,1.91,,,1.95,3.4,3.9,1.8,1.9,,,1.9,1.9,,,0.49,0.3,0.25,0.51,0.54,,,0.51,0.52,,,0.51,0.29,0.26,0.56,0.53,,,0.53,0.53,,,2025-2026
