name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,prob_home_pinacle,prob_draw_pinacle,prob_away_pinacle,prob_btts_pinacle,prob_no_btts_pinacle,prob_over_pinnacle_2,prob_under_pinnacle_2,prob_over_pinnacle_2_25,prob_under_pinnacle_2_25,prob_over_pinnacle_2_5,prob_under_pinnacle_2_5,prob_bet365_home,prob_bet365_draw,prob_bet365_away,prob_btts_bet365_no,prob_btts_bet365_yes,prob_over_bet365_2_0,prob_under_bet365_2_0,"prob_over_bet365_2_0, 2_5","prob_under_bet365_2_0, 2_5",prob_over_bet365_2_5,prob_under_bet365_2_5,Temporada
Gençlerbirliği vs Antalyaspor,2025-08-17 16:00:00,Antalyaspor won after full-time.,Turkey Super Lig,Gençlerbirliği,Antalyaspor,0.0,1.0,14.0,5.0,8.0,3.0,6.0,4.0,14.0,8.0,78.0,96.0,40.0,38.0,45.0,55.0,,,9.0,6.0,5.0,2.0,2.0,3.0,10.0,10.0,7.0,5.0,3.0,9.0,3.0,2.0,0.0,2.0,2.68,3.16,2.91,1.97,1.88,,,1.93,1.95,2.06,1.81,2.55,3.1,2.8,1.83,1.83,,,1.9,1.9,,,0.37,0.32,0.34,0.53,0.51,,,0.52,0.51,0.49,0.55,0.39,0.32,0.36,0.55,0.55,,,0.53,0.53,,,2025-2026
Konyaspor vs Gaziantep F.K.,2025-08-17 16:00:00,Konyaspor won after full-time.,Turkey Super Lig,Konyaspor,Gaziantep F.K.,3.0,0.0,4.0,18.0,2.0,6.0,4.0,10.0,15.0,17.0,87.0,71.0,51.0,39.0,50.0,50.0,,,11.0,10.0,4.0,7.0,3.0,3.0,12.0,9.0,10.0,10.0,17.0,11.0,2.0,4.0,3.0,3.0,1.92,3.57,4.27,2.14,1.75,,,,,1.89,2.0,1.85,3.5,4.1,2.0,1.72,,,,,1.85,1.95,0.52,0.28,0.23,0.57,0.47,,,,,0.53,0.5,0.54,0.29,0.24,0.5,0.58,,,,,0.54,0.51,2025-2026
İstanbul Başakşehir vs Kayserispor,2025-08-17 18:30:00,Game ended in draw.,Turkey Super Lig,İstanbul Başakşehir,Kayserispor,1.0,1.0,12.0,10.0,5.0,7.0,6.0,4.0,13.0,9.0,76.0,85.0,33.0,47.0,57.0,43.0,,,8.0,6.0,5.0,3.0,,,7.0,10.0,6.0,5.0,12.0,13.0,2.0,3.0,1.0,1.0,1.85,3.73,4.39,2.17,1.73,,,,,1.84,2.06,1.8,3.7,4.1,2.0,1.72,,,,,1.82,1.97,0.54,0.27,0.23,0.58,0.46,,,,,0.54,0.49,0.56,0.27,0.24,0.5,0.58,,,,,0.55,0.51,2025-2026
Beşiktaş vs Eyüpspor,2025-08-17 18:30:00,Beşiktaş won after full-time.,Turkey Super Lig,Beşiktaş,Eyüpspor,2.0,1.0,11.0,16.0,10.0,3.0,5.0,4.0,18.0,11.0,102.0,53.0,54.0,36.0,54.0,46.0,1.0,0.0,14.0,6.0,4.0,5.0,4.0,4.0,6.0,13.0,14.0,8.0,14.0,10.0,3.0,7.0,2.0,2.0,1.52,4.93,5.61,2.21,1.71,,,,,,,1.53,4.75,5.0,2.1,1.66,,,,,,,0.66,0.2,0.18,0.58,0.45,,,,,,,0.65,0.21,0.2,0.48,0.6,,,,,,,2025-2026
Kasımpaşa vs Trabzonspor,2025-08-18 18:30:00,Trabzonspor won after full-time.,Turkey Super Lig,Kasımpaşa,Trabzonspor,0.0,1.0,13.0,7.0,6.0,4.0,6.0,6.0,8.0,11.0,65.0,90.0,42.0,30.0,44.0,56.0,,,3.0,5.0,5.0,6.0,2.0,2.0,7.0,11.0,4.0,5.0,24.0,13.0,,,2.0,2.0,3.17,3.5,2.31,2.39,1.59,,,,,,,3.0,3.4,2.25,2.2,1.61,,,,,,,0.32,0.29,0.43,0.63,0.42,,,,,,,0.33,0.29,0.44,0.45,0.62,,,,,,,2025-2026
Fatih Karagümrük vs Göztepe,2025-08-22 18:30:00,Göztepe won after full-time.,Turkey Super Lig,Fatih Karagümrük,Göztepe,0.0,2.0,16.0,6.0,4.0,6.0,6.0,5.0,11.0,16.0,99.0,96.0,28.0,51.0,65.0,35.0,,,2.0,8.0,9.0,8.0,1.0,1.0,10.0,8.0,7.0,14.0,13.0,19.0,4.0,2.0,2.0,2.0,4.69,3.54,1.85,1.9,1.94,,,1.82,2.08,2.08,1.82,4.1,3.5,1.75,1.8,1.9,,,1.77,2.02,2.02,1.77,0.21,0.28,0.54,0.52,0.53,,,0.55,0.48,0.48,0.55,0.24,0.29,0.57,0.56,0.53,,,0.56,0.5,0.5,0.56,2025-2026
Fenerbahçe vs Kocaelispor,2025-08-23 18:30:00,Fenerbahçe won after full-time.,Turkey Super Lig,Fenerbahçe,Kocaelispor,3.0,1.0,11.0,15.0,6.0,0.0,7.0,5.0,21.0,7.0,89.0,66.0,41.0,20.0,57.0,43.0,,,10.0,1.0,11.0,6.0,1.0,1.0,6.0,9.0,13.0,6.0,12.0,15.0,0.0,4.0,1.0,3.0,1.28,6.16,10.49,1.88,1.97,,,,,,,1.27,5.5,8.0,1.8,1.9,,,,,,,0.78,0.16,0.1,0.51,0.53,,,,,,,0.79,0.18,0.12,0.56,0.53,,,,,,,2025-2026
Gaziantep F.K. vs Gençlerbirliği,2025-08-23 18:30:00,Gaziantep F.K. won after full-time.,Turkey Super Lig,Gaziantep F.K.,Gençlerbirliği,2.0,1.0,18.0,14.0,10.0,4.0,14.0,2.0,25.0,7.0,104.0,48.0,50.0,24.0,71.0,29.0,1.0,0.0,15.0,6.0,10.0,1.0,4.0,1.0,3.0,14.0,14.0,5.0,12.0,18.0,2.0,2.0,3.0,6.0,2.29,3.32,3.38,2.02,1.83,,,1.84,2.03,2.08,1.81,2.2,3.1,3.0,1.9,1.8,,,1.77,2.02,2.02,1.77,0.44,0.3,0.3,0.55,0.5,,,0.54,0.49,0.48,0.55,0.45,0.32,0.33,0.53,0.56,,,0.56,0.5,0.5,0.56,2025-2026
Trabzonspor vs Antalyaspor,2025-08-24 16:00:00,Trabzonspor won after full-time.,Turkey Super Lig,Trabzonspor,Antalyaspor,1.0,0.0,6.0,4.0,5.0,5.0,9.0,3.0,17.0,7.0,95.0,78.0,39.0,30.0,50.0,50.0,,,10.0,5.0,7.0,2.0,2.0,1.0,6.0,12.0,14.0,6.0,12.0,13.0,4.0,5.0,1.0,2.0,1.53,4.33,6.59,1.8,2.05,,,,,1.92,1.96,1.45,3.9,6.25,1.72,2.0,,,,,1.9,1.9,0.65,0.23,0.15,0.49,0.56,,,,,0.52,0.51,0.69,0.26,0.16,0.58,0.5,,,,,0.53,0.53,2025-2026
Kayserispor vs Galatasaray,2025-08-24 18:30:00,Galatasaray won after full-time.,Turkey Super Lig,Kayserispor,Galatasaray,0.0,4.0,10.0,3.0,6.0,3.0,6.0,10.0,8.0,19.0,61.0,92.0,38.0,49.0,34.0,66.0,,,6.0,15.0,2.0,4.0,2.0,1.0,14.0,13.0,10.0,19.0,5.0,8.0,5.0,2.0,2.0,2.0,6.5,5.49,1.42,2.22,1.68,,,,,,,5.5,5.0,1.38,2.2,1.61,,,,,,,0.15,0.18,0.7,0.6,0.45,,,,,,,0.18,0.2,0.72,0.45,0.62,,,,,,,2025-2026
Eyüpspor vs Alanyaspor,2025-08-25 16:00:00,Eyüpspor won after full-time.,Turkey Super Lig,Eyüpspor,Alanyaspor,2.0,1.0,16.0,11.0,0.0,5.0,2.0,7.0,5.0,12.0,53.0,88.0,12.0,49.0,44.0,56.0,0.0,1.0,4.0,8.0,1.0,4.0,1.0,2.0,7.0,3.0,5.0,7.0,19.0,18.0,1.0,1.0,3.0,3.0,2.02,3.49,3.96,2.13,1.74,,,,,1.96,1.92,2.05,3.3,3.7,2.0,1.72,,,,,1.95,1.85,0.5,0.29,0.25,0.57,0.47,,,,,0.51,0.52,0.49,0.3,0.27,0.5,0.58,,,,,0.51,0.54,2025-2026
Göztepe vs Konyaspor,2025-08-29 18:30:00,Game ended in draw.,Turkey Super Lig,Göztepe,Konyaspor,1.0,1.0,3.0,4.0,5.0,6.0,7.0,3.0,18.0,10.0,96.0,97.0,39.0,38.0,34.0,66.0,,,13.0,5.0,5.0,5.0,1.0,2.0,8.0,8.0,10.0,3.0,17.0,4.0,1.0,7.0,2.0,2.0,1.79,3.7,4.85,2.0,1.84,,,,,1.99,1.9,1.72,3.6,4.75,1.83,1.83,,,,,1.95,1.85,0.56,0.27,0.21,0.54,0.5,,,,,0.5,0.53,0.58,0.28,0.21,0.55,0.55,,,,,0.51,0.54,2025-2026
Kasımpaşa vs Gaziantep F.K.,2025-08-30 16:00:00,Gaziantep F.K. won after full-time.,Turkey Super Lig,Kasımpaşa,Gaziantep F.K.,2.0,3.0,15.0,10.0,3.0,4.0,12.0,2.0,20.0,9.0,131.0,41.0,69.0,18.0,61.0,39.0,1.0,0.0,12.0,6.0,8.0,3.0,1.0,3.0,1.0,13.0,13.0,9.0,15.0,18.0,3.0,4.0,4.0,4.0,2.23,3.58,3.26,2.21,1.68,,,,,,,2.15,3.7,3.0,2.1,1.66,,,,,1.8,2.0,0.45,0.28,0.31,0.6,0.45,,,,,,,0.47,0.27,0.33,0.48,0.6,,,,,0.56,0.5,2025-2026
Kocaelispor vs Kayserispor,2025-08-30 16:00:00,Game ended in draw.,Turkey Super Lig,Kocaelispor,Kayserispor,1.0,1.0,17.0,14.0,4.0,7.0,5.0,7.0,10.0,12.0,70.0,109.0,30.0,30.0,43.0,57.0,,,8.0,2.0,2.0,10.0,1.0,0.0,10.0,5.0,8.0,8.0,12.0,13.0,1.0,3.0,3.0,2.0,2.03,3.47,3.94,2.15,1.72,,,,,1.91,1.97,1.95,3.4,3.8,2.0,1.72,,,,,1.87,1.92,0.49,0.29,0.25,0.58,0.47,,,,,0.52,0.51,0.51,0.29,0.26,0.5,0.58,,,,,0.53,0.52,2025-2026
Antalyaspor vs Fatih Karagümrük,2025-08-30 18:30:00,Fatih Karagümrük won after full-time.,Turkey Super Lig,Antalyaspor,Fatih Karagümrük,1.0,2.0,7.0,12.0,7.0,4.0,2.0,8.0,8.0,17.0,69.0,77.0,39.0,29.0,49.0,51.0,,,6.0,6.0,3.0,11.0,2.0,1.0,10.0,5.0,5.0,9.0,15.0,14.0,4.0,3.0,0.0,2.0,1.77,3.53,5.34,1.83,2.01,,,1.89,2.0,2.07,1.83,1.72,3.5,5.0,1.72,2.0,,,1.85,1.95,2.02,1.77,0.56,0.28,0.19,0.5,0.55,,,0.53,0.5,0.48,0.55,0.58,0.29,0.2,0.58,0.5,,,0.54,0.51,0.5,0.56,2025-2026
Galatasaray vs Rizespor,2025-08-30 18:30:00,Galatasaray won after full-time.,Turkey Super Lig,Galatasaray,Rizespor,3.0,1.0,1.0,14.0,5.0,2.0,8.0,4.0,16.0,9.0,106.0,57.0,53.0,16.0,65.0,35.0,,,12.0,6.0,4.0,3.0,0.0,3.0,6.0,10.0,13.0,9.0,11.0,9.0,3.0,4.0,1.0,4.0,1.18,8.4,13.38,2.02,1.81,,,,,,,1.2,7.5,12.0,1.9,1.8,,,,,,,0.85,0.12,0.07,0.55,0.5,,,,,,,0.83,0.13,0.08,0.53,0.56,,,,,,,2025-2026
İstanbul Başakşehir vs Eyüpspor,2025-08-31 16:00:00,Game ended in draw.,Turkey Super Lig,İstanbul Başakşehir,Eyüpspor,,,13.0,10.0,5.0,4.0,6.0,9.0,10.0,12.0,82.0,90.0,46.0,33.0,51.0,49.0,,,8.0,4.0,2.0,8.0,0.0,4.0,11.0,10.0,9.0,9.0,21.0,11.0,1.0,4.0,4.0,5.0,2.04,3.57,3.8,2.23,1.68,,,,,1.87,2.01,1.95,3.7,3.5,2.1,1.66,,,,,1.8,2.0,0.49,0.28,0.26,0.6,0.45,,,,,0.53,0.5,0.51,0.27,0.29,0.48,0.6,,,,,0.56,0.5,2025-2026
Gençlerbirliği vs Fenerbahçe,2025-08-31 16:00:00,Fenerbahçe won after full-time.,Turkey Super Lig,Gençlerbirliği,Fenerbahçe,1.0,3.0,18.0,8.0,3.0,3.0,3.0,7.0,9.0,13.0,58.0,92.0,25.0,49.0,38.0,62.0,,,4.0,8.0,5.0,5.0,2.0,2.0,5.0,8.0,6.0,7.0,9.0,15.0,1.0,2.0,1.0,0.0,6.94,4.53,1.48,1.96,1.89,,,,,,,6.5,4.33,1.48,1.9,1.8,,,,,,,0.14,0.22,0.68,0.53,0.51,,,,,,,0.15,0.23,0.68,0.53,0.56,,,,,,,2025-2026
Alanyaspor vs Beşiktaş,2025-08-31 18:30:00,Alanyaspor won after full-time.,Turkey Super Lig,Alanyaspor,Beşiktaş,2.0,0.0,14.0,9.0,2.0,6.0,5.0,6.0,9.0,15.0,78.0,101.0,29.0,44.0,37.0,63.0,1.0,0.0,6.0,11.0,3.0,4.0,3.0,3.0,7.0,7.0,8.0,9.0,8.0,18.0,4.0,1.0,1.0,3.0,3.89,3.59,2.01,2.17,1.71,,,,,1.87,2.02,3.7,3.7,1.95,2.1,1.66,,,,,1.82,1.97,0.26,0.28,0.5,0.58,0.46,,,,,0.53,0.5,0.27,0.27,0.51,0.48,0.6,,,,,0.55,0.51,2025-2026
Trabzonspor vs Samsunspor,2025-08-31 18:30:00,Game ended in draw.,Turkey Super Lig,Trabzonspor,Samsunspor,1.0,1.0,2.0,6.0,2.0,10.0,3.0,5.0,9.0,13.0,102.0,81.0,44.0,45.0,55.0,45.0,,,6.0,6.0,3.0,7.0,2.0,1.0,8.0,6.0,6.0,9.0,7.0,13.0,3.0,2.0,1.0,4.0,1.76,3.84,4.79,1.94,1.91,,,,,2.01,1.88,1.72,3.8,4.75,1.83,1.83,,,,,1.95,1.85,0.57,0.26,0.21,0.52,0.52,,,,,0.5,0.53,0.58,0.26,0.21,0.55,0.55,,,,,0.51,0.54,2025-2026
Eyüpspor vs Galatasaray,2025-09-13 14:00:00,Galatasaray won after full-time.,Turkey Super Lig,Eyüpspor,Galatasaray,0.0,2.0,10.0,1.0,6.0,6.0,4.0,8.0,9.0,21.0,32.0,133.0,21.0,65.0,35.0,65.0,,,5.0,14.0,4.0,7.0,4.0,1.0,13.0,7.0,4.0,17.0,9.0,12.0,8.0,2.0,3.0,1.0,10.06,5.52,1.32,2.13,1.74,,,,,,,9.5,5.0,1.3,2.0,1.72,,,,,,,0.1,0.18,0.76,0.57,0.47,,,,,,,0.11,0.2,0.77,0.5,0.58,,,,,,,2025-2026
Fatih Karagümrük vs Kasımpaşa,2025-09-13 14:00:00,Kasımpaşa won after full-time.,Turkey Super Lig,Fatih Karagümrük,Kasımpaşa,0.0,1.0,12.0,17.0,6.0,4.0,8.0,6.0,14.0,8.0,132.0,80.0,63.0,38.0,72.0,28.0,,,10.0,3.0,4.0,5.0,2.0,3.0,11.0,12.0,2.0,1.0,8.0,17.0,1.0,2.0,0.0,4.0,3.35,3.15,2.4,1.96,1.88,,,1.98,1.9,1.93,1.95,3.2,3.2,2.3,1.8,1.9,,,1.9,1.9,2.02,1.77,0.3,0.32,0.42,0.53,0.51,,,0.51,0.53,0.52,0.51,0.31,0.31,0.43,0.56,0.53,,,0.53,0.53,0.5,0.56,2025-2026
Samsunspor vs Antalyaspor,2025-09-13 14:00:00,Antalyaspor won after full-time.,Turkey Super Lig,Samsunspor,Antalyaspor,1.0,2.0,6.0,7.0,6.0,2.0,9.0,2.0,16.0,6.0,123.0,50.0,71.0,16.0,63.0,37.0,,,10.0,3.0,5.0,3.0,1.0,0.0,2.0,13.0,8.0,6.0,13.0,10.0,2.0,1.0,3.0,2.0,1.69,3.68,5.75,1.83,2.01,,,1.89,2.0,,,1.65,3.7,5.75,1.66,2.1,,,1.87,1.92,1.9,1.9,0.59,0.27,0.17,0.5,0.55,,,0.53,0.5,,,0.61,0.27,0.17,0.6,0.48,,,0.53,0.52,0.53,0.53,2025-2026
Beşiktaş vs İstanbul Başakşehir,2025-09-13 17:00:00,Beşiktaş won after full-time.,Turkey Super Lig,Beşiktaş,İstanbul Başakşehir,2.0,1.0,11.0,14.0,10.0,5.0,6.0,4.0,21.0,11.0,109.0,68.0,59.0,39.0,53.0,47.0,,,15.0,7.0,6.0,4.0,1.0,1.0,3.0,12.0,12.0,8.0,12.0,7.0,3.0,4.0,3.0,4.0,1.74,4.0,4.76,2.38,1.59,,,,,,,1.72,4.0,4.5,2.2,1.61,,,,,,,0.57,0.25,0.21,0.63,0.42,,,,,,,0.58,0.25,0.22,0.45,0.62,,,,,,,2025-2026
Konyaspor vs Alanyaspor,2025-09-13 17:00:00,Alanyaspor won after full-time.,Turkey Super Lig,Konyaspor,Alanyaspor,1.0,2.0,5.0,9.0,6.0,1.0,7.0,3.0,13.0,7.0,120.0,60.0,48.0,24.0,66.0,34.0,,,10.0,4.0,3.0,3.0,2.0,0.0,4.0,9.0,9.0,6.0,17.0,11.0,2.0,4.0,5.0,3.0,2.05,3.4,3.96,2.06,1.79,,,1.81,2.07,2.02,1.87,2.0,3.5,3.6,1.9,1.8,,,1.8,2.0,1.95,1.85,0.49,0.29,0.25,0.56,0.49,,,0.55,0.48,0.5,0.53,0.5,0.29,0.28,0.53,0.56,,,0.56,0.5,0.51,0.54,2025-2026
Kayserispor vs Göztepe,2025-09-14 14:00:00,Game ended in draw.,Turkey Super Lig,Kayserispor,Göztepe,1.0,1.0,15.0,4.0,3.0,7.0,2.0,4.0,8.0,13.0,84.0,101.0,41.0,47.0,53.0,47.0,,,4.0,5.0,4.0,8.0,3.0,5.0,13.0,4.0,8.0,10.0,12.0,17.0,6.0,5.0,4.0,1.0,3.72,3.54,2.07,2.25,1.66,,,,,1.9,1.99,3.5,3.4,2.05,2.2,1.61,,,,,1.85,1.95,0.27,0.28,0.48,0.6,0.44,,,,,0.53,0.5,0.29,0.29,0.49,0.45,0.62,,,,,0.54,0.51,2025-2026
Fenerbahçe vs Trabzonspor,2025-09-14 16:00:00,Fenerbahçe won after full-time.,Turkey Super Lig,Fenerbahçe,Trabzonspor,1.0,0.0,2.0,3.0,9.0,0.0,13.0,0.0,29.0,1.0,140.0,53.0,116.0,21.0,73.0,27.0,,,17.0,1.0,12.0,0.0,4.0,1.0,1.0,12.0,17.0,1.0,12.0,18.0,1.0,8.0,4.0,3.0,1.45,4.61,7.46,1.89,1.95,,,,,,,1.42,5.0,6.5,1.8,1.9,,,,,,,0.69,0.22,0.13,0.51,0.53,,,,,,,0.7,0.2,0.15,0.56,0.53,,,,,,,2025-2026
